nom,latitude,longitude,code_postal,codes_postaux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,latitude_centre,longitude_centre
Douchy-Montcorbon,47.942,3.044,45220,45220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.942,3.044
Dry,47.792,1.728,45370,45370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.792,1.728
Échilleuses,48.17,2.442,45390,45390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.17,2.442
Égry,48.101,2.441,45340,45340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.101,2.441
Engenville,48.234,2.236,45300,45300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.234,2.236
Épieds-en-Beauce,47.963,1.604,45130,45130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.963,1.604
Erceville,48.245,2.027,45480,45480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.245,2.027
Ervauville,48.094,2.983,45320,45320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.094,2.983
Escrennes,48.136,2.184,45300,45300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.136,2.184
Escrignelles,47.713,2.819,45250,45250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.713,2.819
Estouy,48.19,2.322,45300,45300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.19,2.322
Faverelles,47.587,2.937,45420,45420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.587,2.937
Fay-aux-Loges,47.933,2.16,45450,45450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.933,2.16
Feins-en-Gâtinais,47.747,2.837,45230,45230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.747,2.837
Férolles,47.825,2.117,45150,45150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.825,2.117
Ferrières-en-Gâtinais,48.106,2.804,45210,45210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.106,2.804
La Ferté-Saint-Aubin,47.712,1.927,45240,45240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.712,1.927
Fleury-les-Aubrais,47.939,1.92,45400,"45404, 45402, 45400, 45401, 45409, 45403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.939,1.92
Fontenay-sur-Loing,48.083,2.769,45210,45210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.083,2.769
Foucherolles,48.097,3.018,45320,45320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.097,3.018
Fréville-du-Gâtinais,48.021,2.449,45270,45270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.021,2.449
Gaubertin,48.126,2.426,45340,45340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.126,2.426
Gémigny,47.963,1.703,45310,45310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.963,1.703
Germigny-des-Prés,47.839,2.266,45110,45110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.839,2.266
Gidy,47.991,1.836,45520,45520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.991,1.836
Gien,47.712,2.666,45500,"45504, 45502, 45503, 45501, 45500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.712,2.666
Girolles,48.072,2.718,45120,45120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.072,2.718
Givraines,48.151,2.382,45300,45300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.151,2.382
Gondreville,48.053,2.65,45490,45490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.053,2.65
Grangermont,48.188,2.429,45390,45390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.188,2.429
Greneville-en-Beauce,48.189,2.111,45480,45480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.189,2.111
Griselles,48.074,2.839,45210,45210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.074,2.839
Guigneville,48.216,2.174,45300,45300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.216,2.174
Guilly,47.805,2.272,45600,45600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.805,2.272
Gy-les-Nonains,47.929,2.846,45220,45220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.929,2.846
Huêtre,48.026,1.801,45520,45520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.026,1.801
Huisseau-sur-Mauves,47.894,1.7,45130,45130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.894,1.7
Ingrannes,47.994,2.225,45450,45450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.994,2.225
Ingré,47.917,1.824,45140,"45147, 45146, 45144, 45926, 45944, 45143, 45140, 45142, 45141",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.917,1.824
Intville-la-Guétard,48.255,2.216,45300,45300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.255,2.216
Isdes,47.664,2.261,45620,45620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.664,2.261
Jargeau,47.854,2.121,45150,45150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.854,2.121
Jouy-en-Pithiverais,48.15,2.132,45480,45480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.15,2.132
Jouy-le-Potier,47.748,1.808,45370,45370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.748,1.808
Juranville,48.061,2.483,45340,45340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.061,2.483
Laas,48.121,2.218,45300,45300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.121,2.218
Ladon,48.01,2.526,45270,45270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.01,2.526
Lailly-en-Val,47.747,1.715,45740,45740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.747,1.715
Langesse,47.817,2.645,45290,45290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.817,2.645
Léouville,48.223,2.087,45480,45480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.223,2.087
Ligny-le-Ribault,47.683,1.791,45240,45240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.683,1.791
Lion-en-Beauce,48.132,1.932,45410,45410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.132,1.932
Lion-en-Sullias,47.724,2.479,45600,45600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.724,2.479
Lombreuil,47.942,2.627,45700,45700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.942,2.627
Lorcy,48.042,2.528,45490,45490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.042,2.528
Lorris,47.863,2.498,45260,45260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.863,2.498
Loury,48.01,2.092,45470,45470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.01,2.092
Louzouer,48.034,2.87,45210,45210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.034,2.87
Le Malesherbois,48.289,2.398,45330,"45331, 45330, 73261, 45300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.289,2.398
Marcilly-en-Villette,47.772,2.034,45240,45240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.772,2.034
Mardié,47.897,2.069,45430,"45430, 45433",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.897,2.069
Mareau-aux-Bois,48.098,2.191,45300,45300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.098,2.191
Mareau-aux-Prés,47.846,1.766,45370,45370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.846,1.766
Marigny-les-Usages,47.959,2.013,45760,45760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.959,2.013
Marsainvilliers,48.213,2.271,45300,45300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.213,2.271
Melleroy,47.888,2.96,45220,45220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.888,2.96
Ménestreau-en-Villette,47.71,2.035,45240,45240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.71,2.035
Mérinville,48.09,2.941,45210,45210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.09,2.941
Messas,47.809,1.635,45190,45190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.809,1.635
Meung-sur-Loire,47.84,1.698,45130,45130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.84,1.698
Mézières-lez-Cléry,47.811,1.817,45370,45370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.811,1.817
Mézières-en-Gâtinais,48.025,2.483,45270,45270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.025,2.483
Mignères,48.048,2.622,45490,45490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.048,2.622
Mignerette,48.061,2.605,45490,45490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.061,2.605
Montargis,47.999,2.736,45200,"45201, 45204, 45205, 45207, 45200, 45203, 45125, 45701, 45211, 45214, 45208, 45202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.999,2.736
Montbarrois,48.049,2.397,45340,45340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.049,2.397
Montbouy,47.867,2.822,45230,45230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.867,2.822
Montcresson,47.911,2.805,45700,45700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.911,2.805
Montereau,47.835,2.562,45260,45260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.835,2.562
Montigny,48.108,2.113,45170,45170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.108,2.113
Montliard,48.018,2.401,45340,45340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.018,2.401
Mormant-sur-Vernisson,47.942,2.729,45700,45700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.942,2.729
Morville-en-Beauce,48.255,2.159,45300,45300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.255,2.159
Le Moulinet-sur-Solin,47.817,2.611,45290,45290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.817,2.611
Moulon,48.019,2.596,45270,45270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.019,2.596
Nancray-sur-Rimarde,48.067,2.323,45340,45340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.067,2.323
Nargis,48.111,2.738,45210,45210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.111,2.738
Nesploy,47.996,2.369,45270,45270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.996,2.369
Neuville-aux-Bois,48.069,2.059,45170,45170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.069,2.059
La Neuville-sur-Essonne,48.18,2.38,45390,45390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.18,2.38
Neuvy-en-Sullias,47.775,2.243,45510,45510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.775,2.243
Nevoy,47.733,2.592,45500,45500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.733,2.592
Nibelle,48.014,2.312,45340,45340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.014,2.312
Nogent-sur-Vernisson,47.839,2.729,45290,45290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.839,2.729
Noyers,47.909,2.536,45260,45260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.909,2.536
Oison,48.134,1.976,45170,45170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.134,1.976
Olivet,47.855,1.888,45160,"45160, 45060, 45165, 45163, 45162, 45072, 45166, 45655, 45161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.855,1.888
Ondreville-sur-Essonne,48.198,2.416,45390,45390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.198,2.416
Orléans,47.883,1.916,45000,"45003, 45067, 45035, 45022, 45029, 45064, 45004, 45005, 45057, 45069, 45031, 45053, 45084, 45034, 45921, 45044, 45068, 45046, 45038, 45042, 45073, 45010, 45081, 45001, 45015, 45032, 45002, 45082, 45945, 45033, 45041, 45052, 45060, 45017, 45045, 45071, 45915, 45016, 45023, 45027, 45043, 45047, 45065, 45409, 45012, 45021, 45008, 45062, 45063, 45011, 45009, 45072, 45061, 45019, 45074, 45910, 45006, 45028, 45077, 45100, 45007, 45030, 45056, 45920, 45000, 45040, 45058",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.883,1.916
Ormes,47.948,1.807,45140,"45920, 45147, 45144, 45915, 45140",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.948,1.807
Orville,48.242,2.459,45390,45390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.242,2.459
Ousson-sur-Loire,47.6,2.795,45250,45250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.6,2.795
Oussoy-en-Gâtinais,47.901,2.637,45290,45290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.901,2.637
Outarville,48.214,2.022,45480,45480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.214,2.022
Ouvrouer-les-Champs,47.837,2.18,45150,45150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.837,2.18
Ouzouer-des-Champs,47.876,2.71,45290,45290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.876,2.71
Ouzouer-sous-Bellegarde,47.989,2.48,45270,45270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.989,2.48
Ouzouer-sur-Loire,47.784,2.477,45570,"45570, 45504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.784,2.477
Ouzouer-sur-Trézée,47.675,2.81,45250,45250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.675,2.81
Pannecières,48.293,2.143,45300,"45307, 45300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.293,2.143
Pannes,48.012,2.669,45700,"45700, 45125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.012,2.669
Patay,48.051,1.694,45310,45310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.051,1.694
Paucourt,48.039,2.788,45200,45200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.039,2.788
Pers-en-Gâtinais,48.117,2.906,45210,45210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.117,2.906
Pierrefitte-ès-Bois,47.511,2.692,45360,45360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.511,2.692
Pithiviers,48.18,2.25,45300,"45305, 45307, 45300, 45303, 45308, 45302, 45304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.18,2.25
Pithiviers-le-Vieil,48.173,2.206,45300,"45300, 45308, 45303, 45305, 45302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.173,2.206
Poilly-lez-Gien,47.66,2.594,45500,45500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.66,2.594
Préfontaines,48.107,2.691,45490,45490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.107,2.691
Presnoy,47.958,2.559,45260,45260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.958,2.559
Pressigny-les-Pins,47.878,2.761,45290,45290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.878,2.761
Puiseaux,48.209,2.467,45390,45390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.209,2.467
Quiers-sur-Bezonde,47.988,2.426,45270,45270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.988,2.426
Ramoulu,48.229,2.306,45300,45300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.229,2.306
Rebréchien,47.994,2.024,45470,45470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.994,2.024
Rouvray-Sainte-Croix,48.057,1.736,45310,45310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.057,1.736
Rouvres-Saint-Jean,48.324,2.21,45300,45300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.324,2.21
Rozières-en-Beauce,47.939,1.709,45130,45130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.939,1.709
Rozoy-le-Vieil,48.118,2.951,45210,45210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.118,2.951
Ruan,48.109,1.924,45410,45410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.109,1.924
Saint-Aignan-le-Jaillard,47.733,2.423,45600,45600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.733,2.423
Saint-Ay,47.865,1.747,45130,45130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.865,1.747
Saint-Benoît-sur-Loire,47.809,2.317,45730,45730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.809,2.317
Saint-Brisson-sur-Loire,47.632,2.676,45500,45500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.632,2.676
Saint-Cyr-en-Val,47.814,1.96,45590,"45075, 45590",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.814,1.96
Saint-Denis-de-l'Hôtel,47.884,2.154,45550,45550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.884,2.154
Saint-Denis-en-Val,47.881,1.973,45560,"45009, 45560",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.881,1.973
Saint-Firmin-des-Bois,47.97,2.91,45220,45220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.97,2.91
Saint-Firmin-sur-Loire,47.606,2.699,45360,45360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.606,2.699
Saint-Florent,47.685,2.453,45600,45600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.685,2.453
Sainte-Geneviève-des-Bois,47.812,2.794,45230,45230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.812,2.794
Saint-Germain-des-Prés,47.966,2.849,45220,45220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.966,2.849
Saint-Gondon,47.688,2.54,45500,45500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.688,2.54
Saint-Hilaire-les-Andrésis,48.055,3.015,45320,45320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.055,3.015
Saint-Hilaire-Saint-Mesmin,47.85,1.834,45160,45160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.85,1.834
Saint-Hilaire-sur-Puiseaux,47.907,2.699,45700,45700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.907,2.699
Saint-Jean-de-Braye,47.918,1.972,45800,"45802, 45808, 45800, 45811, 45801, 45803, 45804, 45161",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.918,1.972
Saint-Jean-de-la-Ruelle,47.912,1.871,45140,"45141, 45142, 45143, 45146, 45145, 45144, 45140",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.912,1.871
Saint-Jean-le-Blanc,47.883,1.933,45650,"45650, 45655",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.883,1.933
Saint-Loup-des-Vignes,48.041,2.427,45340,45340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.041,2.427
Saint-Lyé-la-Forêt,48.035,1.972,45170,45170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.035,1.972
Saint-Martin-d'Abbat,47.881,2.306,45110,45110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.881,2.306
Saint-Martin-sur-Ocre,47.647,2.644,45500,45500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.647,2.644
Saint-Maurice-sur-Aveyron,47.846,2.961,45230,45230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.846,2.961
Saint-Maurice-sur-Fessard,47.991,2.615,45700,45700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.991,2.615
Saint-Michel,48.064,2.372,45340,45340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.064,2.372
Saint-Péravy-la-Colombe,48.003,1.693,45310,45310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.003,1.693
Saint-Père-sur-Loire,47.781,2.373,45600,45600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.781,2.373
Saint-Pryvé-Saint-Mesmin,47.88,1.855,45750,"45163, 45161, 45750",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.88,1.855
Saint-Sigismond,47.983,1.666,45310,45310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.983,1.666
Sandillon,47.836,2.03,45640,45640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.836,2.03
Santeau,48.094,2.153,45170,45170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.094,2.153
Saran,47.95,1.878,45770,"45403, 45774, 45770, 45409, 45771",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.95,1.878
Sceaux-du-Gâtinais,48.121,2.59,45490,45490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.121,2.59
Seichebrières,47.982,2.274,45530,45530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.982,2.274
La Selle-en-Hermoy,48.006,2.89,45210,45210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.006,2.89
La Selle-sur-le-Bied,48.076,2.888,45210,45210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.076,2.888
Semoy,47.938,1.963,45400,"45400, 45401, 45404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.938,1.963
Sennely,47.702,2.133,45240,45240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.702,2.133
Sermaises,48.298,2.203,45300,"45300, 45308",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.298,2.203
Sigloy,47.839,2.223,45110,45110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.839,2.223
Solterre,47.912,2.736,45700,45700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.912,2.736
Sougy,48.058,1.801,45410,45410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.058,1.801
Sully-la-Chapelle,47.984,2.169,45450,45450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.984,2.169
Sully-sur-Loire,47.753,2.356,45600,45600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.753,2.356
Sury-aux-Bois,47.954,2.36,45530,45530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.954,2.36
Tavers,47.763,1.593,45190,45190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.763,1.593
Thignonville,48.272,2.175,45300,45300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.272,2.175
Thimory,47.926,2.594,45260,45260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.926,2.594
Thorailles,48.026,2.896,45210,45210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.026,2.896
Thou,47.58,2.896,45420,45420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.58,2.896
Tigy,47.779,2.185,45510,45510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.779,2.185
Tivernon,48.158,1.938,45170,45170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.158,1.938
Tournoisis,48.005,1.624,45310,45310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.005,1.624
Traînou,47.965,2.104,45470,45470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.965,2.104
Treilles-en-Gâtinais,48.079,2.665,45490,45490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.079,2.665
Triguères,47.939,2.995,45220,45220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.939,2.995
Trinay,48.084,1.952,45410,45410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.084,1.952
Vannes-sur-Cosson,47.718,2.209,45510,45510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.718,2.209
Varennes-Changy,47.862,2.664,45290,45290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.862,2.664
Vennecy,47.955,2.052,45760,45760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.955,2.052
Vieilles-Maisons-sur-Joudry,47.884,2.438,45260,45260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.884,2.438
Vienne-en-Val,47.783,2.124,45510,45510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.783,2.124
Viglain,47.732,2.29,45600,45600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.732,2.29
Villamblain,48.013,1.552,45310,45310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.013,1.552
Villemandeur,47.983,2.705,45700,"45702, 45700, 45701, 45125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.983,2.705
Villemoutiers,47.99,2.559,45270,45270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.99,2.559
Villemurlin,47.682,2.343,45600,45600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.682,2.343
Villeneuve-sur-Conie,48.048,1.649,45310,45310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.048,1.649
Villereau,48.074,1.992,45170,45170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.074,1.992
Villevoques,48.03,2.626,45700,45700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.03,2.626
Villorceau,47.8,1.596,45190,45190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.8,1.596
Vimory,47.949,2.678,45700,45700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.949,2.678
Vitry-aux-Loges,47.931,2.251,45530,45530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.931,2.251
Vrigny,48.074,2.248,45300,45300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.074,2.248
Yèvre-la-Ville,48.143,2.323,45300,45300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.143,2.323
